Distribution Date,Site ID,Partner,Product Category,Product Size,Qty,Households,Children
2025-08-11,SITE_014,Partner Site 14,diaper,6,57,1.0,1.0
2025-08-11,SITE_014,Partner Site 14,diaper,7,13,1.0,1.0
2025-08-11,SITE_014,Partner Site 14,wipes,one_size,307,,
2025-08-11,SITE_014,Partner Site 14,pull_up,2T-3T,28,,
2025-08-11,SITE_014,Partner Site 14,pull_up,3T-4T,32,,
2025-08-11,SITE_014,Partner Site 14,pull_up,4T-5T,31,,
2025-08-18,SITE_014,Partner Site 14,diaper,N,9,1.0,1.0
2025-08-18,SITE_014,Partner Site 14,diaper,1,31,1.0,1.0
2025-08-18,SITE_014,Partner Site 14,diaper,2,53,1.0,1.0
2025-08-18,SITE_014,Partner Site 14,diaper,3,102,3.0,3.0
2025-08-18,SITE_014,Partner Site 14,diaper,4,148,2.0,3.0
2025-08-18,SITE_014,Partner Site 14,diaper,5,130,3.0,3.0
2025-08-18,SITE_014,Partner Site 14,diaper,6,49,1.0,1.0
2025-08-18,SITE_014,Partner Site 14,diaper,7,17,1.0,1.0
2025-08-18,SITE_014,Partner Site 14,wipes,one_size,338,,
2025-08-18,SITE_014,Partner Site 14,pull_up,2T-3T,17,,
2025-08-18,SITE_014,Partner Site 14,pull_up,3T-4T,38,,
2025-08-18,SITE_014,Partner Site 14,pull_up,4T-5T,33,,
2025-08-25,SITE_014,Partner Site 14,diaper,N,7,1.0,1.0
2025-08-25,SITE_014,Partner Site 14,diaper,1,25,1.0,1.0
2025-08-25,SITE_014,Partner Site 14,diaper,2,25,1.0,1.0
2025-08-25,SITE_014,Partner Site 14,diaper,3,71,1.0,2.0
2025-08-25,SITE_014,Partner Site 14,diaper,4,94,2.0,2.0
2025-08-25,SITE_014,Partner Site 14,diaper,5,97,2.0,2.0
2025-08-25,SITE_014,Partner Site 14,diaper,6,46,1.0,1.0
2025-08-25,SITE_014,Partner Site 14,diaper,7,17,1.0,1.0
2025-08-25,SITE_014,Partner Site 14,wipes,one_size,296,,
2025-08-25,SITE_014,Partner Site 14,pull_up,2T-3T,30,,
2025-08-25,SITE_014,Partner Site 14,pull_up,3T-4T,61,,
2025-08-25,SITE_014,Partner Site 14,pull_up,4T-5T,42,,
2025-09-01,SITE_014,Partner Site 14,diaper,N,16,1.0,1.0
2025-09-01,SITE_014,Partner Site 14,diaper,1,41,1.0,1.0
2025-09-01,SITE_014,Partner Site 14,diaper,2,60,1.0,1.0
2025-09-01,SITE_014,Partner Site 14,diaper,3,132,2.0,3.0
2025-09-01,SITE_014,Partner Site 14,diaper,4,171,2.0,3.0
2025-09-01,SITE_014,Partner Site 14,diaper,5,182,2.0,3.0
2025-09-01,SITE_014,Partner Site 14,diaper,6,78,2.0,2.0
2025-09-01,SITE_014,Partner Site 14,diaper,7,23,1.0,1.0
2025-09-01,SITE_014,Partner Site 14,wipes,one_size,318,,
2025-09-01,SITE_014,Partner Site 14,pull_up,2T-3T,34,,
2025-09-01,SITE_014,Partner Site 14,pull_up,3T-4T,39,,
2025-09-01,SITE_014,Partner Site 14,pull_up,4T-5T,42,,
2025-09-08,SITE_014,Partner Site 14,diaper,N,11,1.0,1.0
2025-09-08,SITE_014,Partner Site 14,diaper,1,48,1.0,1.0
2025-09-08,SITE_014,Partner Site 14,diaper,2,69,1.0,1.0
2025-09-08,SITE_014,Partner Site 14,diaper,3,133,2.0,3.0
2025-09-08,SITE_014,Partner Site 14,diaper,4,179,4.0,5.0
2025-09-08,SITE_014,Partner Site 14,diaper,5,164,2.0,3.0
2025-09-08,SITE_014,Partner Site 14,diaper,6,71,1.0,1.0
2025-09-08,SITE_014,Partner Site 14,diaper,7,18,1.0,1.0
2025-09-08,SITE_014,Partner Site 14,wipes,one_size,386,,
2025-09-08,SITE_014,Partner Site 14,pull_up,2T-3T,70,,
2025-09-08,SITE_014,Partner Site 14,pull_up,3T-4T,90,,
2025-09-08,SITE_014,Partner Site 14,pull_up,4T-5T,53,,
2025-09-15,SITE_014,Partner Site 14,diaper,N,18,1.0,1.0
2025-09-15,SITE_014,Partner Site 14,diaper,1,55,1.0,1.0
2025-09-15,SITE_014,Partner Site 14,diaper,2,85,1.0,2.0
2025-09-15,SITE_014,Partner Site 14,diaper,3,139,2.0,3.0
2025-09-15,SITE_014,Partner Site 14,diaper,4,209,3.0,4.0
2025-09-15,SITE_014,Partner Site 14,diaper,5,227,4.0,6.0
2025-09-15,SITE_014,Partner Site 14,diaper,6,87,2.0,2.0
2025-09-15,SITE_014,Partner Site 14,diaper,7,23,1.0,1.0
2025-09-15,SITE_014,Partner Site 14,wipes,one_size,398,,
2025-09-15,SITE_014,Partner Site 14,pull_up,2T-3T,46,,
2025-09-15,SITE_014,Partner Site 14,pull_up,3T-4T,65,,
2025-09-15,SITE_014,Partner Site 14,pull_up,4T-5T,32,,
2025-09-22,SITE_014,Partner Site 14,diaper,N,18,1.0,1.0
2025-09-22,SITE_014,Partner Site 14,diaper,1,38,1.0,1.0
2025-09-22,SITE_014,Partner Site 14,diaper,2,100,1.0,2.0
2025-09-22,SITE_014,Partner Site 14,diaper,3,145,2.0,3.0
2025-09-22,SITE_014,Partner Site 14,diaper,4,221,4.0,5.0
2025-09-22,SITE_014,Partner Site 14,diaper,5,214,5.0,6.0
2025-09-22,SITE_014,Partner Site 14,diaper,6,87,1.0,2.0
2025-09-22,SITE_014,Partner Site 14,diaper,7,26,1.0,1.0
2025-09-22,SITE_014,Partner Site 14,wipes,one_size,283,,
2025-09-22,SITE_014,Partner Site 14,pull_up,2T-3T,55,,
2025-09-22,SITE_014,Partner Site 14,pull_up,3T-4T,80,,
2025-09-22,SITE_014,Partner Site 14,pull_up,4T-5T,52,,
2025-09-29,SITE_014,Partner Site 14,diaper,N,16,1.0,1.0
2025-09-29,SITE_014,Partner Site 14,diaper,1,51,1.0,1.0
2025-09-29,SITE_014,Partner Site 14,diaper,2,79,1.0,1.0
2025-09-29,SITE_014,Partner Site 14,diaper,3,108,1.0,2.0
2025-09-29,SITE_014,Partner Site 14,diaper,4,205,4.0,5.0
2025-09-29,SITE_014,Partner Site 14,diaper,5,188,3.0,4.0
2025-09-29,SITE_014,Partner Site 14,diaper,6,66,1.0,1.0
2025-09-29,SITE_014,Partner Site 14,diaper,7,23,1.0,1.0
2025-09-29,SITE_014,Partner Site 14,wipes,one_size,401,,
2025-09-29,SITE_014,Partner Site 14,pull_up,2T-3T,36,,
2025-09-29,SITE_014,Partner Site 14,pull_up,3T-4T,75,,
2025-09-29,SITE_014,Partner Site 14,pull_up,4T-5T,51,,
2025-10-06,SITE_014,Partner Site 14,diaper,N,21,1.0,1.0
2025-10-06,SITE_014,Partner Site 14,diaper,1,62,1.0,1.0
2025-10-06,SITE_014,Partner Site 14,diaper,2,109,3.0,3.0
2025-10-06,SITE_014,Partner Site 14,diaper,3,138,3.0,3.0
2025-10-06,SITE_014,Partner Site 14,diaper,4,265,3.0,5.0
2025-10-06,SITE_014,Partner Site 14,diaper,5,263,5.0,6.0
2025-10-06,SITE_014,Partner Site 14,diaper,6,100,2.0,2.0
2025-10-06,SITE_014,Partner Site 14,diaper,7,26,1.0,1.0
2025-10-06,SITE_014,Partner Site 14,wipes,one_size,331,,
2025-10-06,SITE_014,Partner Site 14,pull_up,2T-3T,38,,
2025-10-06,SITE_014,Partner Site 14,pull_up,3T-4T,74,,
2025-10-06,SITE_014,Partner Site 14,pull_up,4T-5T,63,,
2025-10-13,SITE_014,Partner Site 14,diaper,N,17,1.0,1.0
2025-10-13,SITE_014,Partner Site 14,diaper,1,59,1.0,1.0
2025-10-13,SITE_014,Partner Site 14,diaper,2,78,2.0,2.0
2025-10-13,SITE_014,Partner Site 14,diaper,3,165,2.0,3.0
2025-10-13,SITE_014,Partner Site 14,diaper,4,227,4.0,5.0
2025-10-13,SITE_014,Partner Site 14,diaper,5,215,3.0,4.0
2025-10-13,SITE_014,Partner Site 14,diaper,6,84,2.0,2.0
2025-10-13,SITE_014,Partner Site 14,diaper,7,28,1.0,1.0
2025-10-13,SITE_014,Partner Site 14,wipes,one_size,332,,
2025-10-13,SITE_014,Partner Site 14,pull_up,2T-3T,59,,
2025-10-13,SITE_014,Partner Site 14,pull_up,3T-4T,67,,
2025-10-13,SITE_014,Partner Site 14,pull_up,4T-5T,49,,
2025-10-20,SITE_014,Partner Site 14,diaper,N,12,1.0,1.0
2025-10-20,SITE_014,Partner Site 14,diaper,1,46,1.0,1.0
2025-10-20,SITE_014,Partner Site 14,diaper,2,70,2.0,2.0
2025-10-20,SITE_014,Partner Site 14,diaper,3,116,3.0,3.0
2025-10-20,SITE_014,Partner Site 14,diaper,4,183,4.0,4.0
2025-10-20,SITE_014,Partner Site 14,diaper,5,156,3.0,4.0
2025-10-20,SITE_014,Partner Site 14,diaper,6,59,1.0,1.0
2025-10-20,SITE_014,Partner Site 14,diaper,7,18,1.0,1.0
2025-10-20,SITE_014,Partner Site 14,pull_up,2T-3T,54,,
2025-10-20,SITE_014,Partner Site 14,pull_up,3T-4T,65,,
2025-10-20,SITE_014,Partner Site 14,pull_up,4T-5T,46,,
2025-10-27,SITE_014,Partner Site 14,diaper,N,11,1.0,1.0
2025-10-27,SITE_014,Partner Site 14,diaper,1,39,1.0,1.0
2025-10-27,SITE_014,Partner Site 14,diaper,2,51,1.0,1.0
2025-10-27,SITE_014,Partner Site 14,diaper,3,107,1.0,2.0
2025-10-27,SITE_014,Partner Site 14,diaper,4,161,3.0,3.0
2025-10-27,SITE_014,Partner Site 14,diaper,5,131,2.0,3.0
2025-10-27,SITE_014,Partner Site 14,diaper,6,47,1.0,1.0
2025-10-27,SITE_014,Partner Site 14,diaper,7,15,1.0,1.0
2025-10-27,SITE_014,Partner Site 14,wipes,one_size,368,,
2025-10-27,SITE_014,Partner Site 14,pull_up,2T-3T,29,,
2025-10-27,SITE_014,Partner Site 14,pull_up,3T-4T,59,,
2025-10-27,SITE_014,Partner Site 14,pull_up,4T-5T,43,,
2025-11-03,SITE_014,Partner Site 14,diaper,N,20,1.0,1.0
2025-11-03,SITE_014,Partner Site 14,diaper,1,46,1.0,1.0
2025-11-03,SITE_014,Partner Site 14,diaper,2,88,1.0,2.0
2025-11-03,SITE_014,Partner Site 14,diaper,3,145,3.0,3.0
2025-11-03,SITE_014,Partner Site 14,diaper,4,209,4.0,5.0
2025-11-03,SITE_014,Partner Site 14,diaper,5,209,4.0,5.0
2025-11-03,SITE_014,Partner Site 14,diaper,6,92,2.0,2.0
2025-11-03,SITE_014,Partner Site 14,diaper,7,22,1.0,1.0
2025-11-03,SITE_014,Partner Site 14,wipes,one_size,416,,
2025-11-03,SITE_014,Partner Site 14,pull_up,2T-3T,61,,
2025-11-03,SITE_014,Partner Site 14,pull_up,3T-4T,65,,
2025-11-03,SITE_014,Partner Site 14,pull_up,4T-5T,54,,
2025-11-10,SITE_014,Partner Site 14,diaper,N,18,1.0,1.0
2025-11-10,SITE_014,Partner Site 14,diaper,1,64,1.0,1.0
2025-11-10,SITE_014,Partner Site 14,diaper,2,83,1.0,2.0
2025-11-10,SITE_014,Partner Site 14,diaper,3,133,3.0,3.0
2025-11-10,SITE_014,Partner Site 14,diaper,4,219,4.0,5.0
2025-11-10,SITE_014,Partner Site 14,diaper,5,222,4.0,5.0
2025-11-10,SITE_014,Partner Site 14,diaper,6,92,1.0,2.0
2025-11-10,SITE_014,Partner Site 14,diaper,7,23,1.0,1.0
2025-11-10,SITE_014,Partner Site 14,wipes,one_size,319,,
2025-11-10,SITE_014,Partner Site 14,pull_up,2T-3T,59,,
2025-11-10,SITE_014,Partner Site 14,pull_up,3T-4T,68,,
2025-11-10,SITE_014,Partner Site 14,pull_up,4T-5T,48,,
2025-11-17,SITE_014,Partner Site 14,diaper,N,11,1.0,1.0
2025-11-17,SITE_014,Partner Site 14,diaper,1,56,1.0,1.0
2025-11-17,SITE_014,Partner Site 14,diaper,2,91,2.0,2.0
2025-11-17,SITE_014,Partner Site 14,diaper,3,131,1.0,2.0
2025-11-17,SITE_014,Partner Site 14,diaper,4,211,3.0,4.0
2025-11-17,SITE_014,Partner Site 14,diaper,5,197,4.0,6.0
2025-11-17,SITE_014,Partner Site 14,diaper,6,73,1.0,1.0
2025-11-17,SITE_014,Partner Site 14,diaper,7,14,1.0,1.0
2025-11-17,SITE_014,Partner Site 14,wipes,one_size,356,,
2025-11-24,SITE_014,Partner Site 14,diaper,N,19,1.0,1.0
2025-11-24,SITE_014,Partner Site 14,diaper,1,41,1.0,1.0
2025-11-24,SITE_014,Partner Site 14,diaper,2,67,2.0,2.0
2025-11-24,SITE_014,Partner Site 14,diaper,3,129,3.0,3.0
2025-11-24,SITE_014,Partner Site 14,diaper,4,178,3.0,4.0
2025-11-24,SITE_014,Partner Site 14,diaper,5,192,3.0,4.0
2025-11-24,SITE_014,Partner Site 14,diaper,6,67,2.0,2.0
2025-11-24,SITE_014,Partner Site 14,diaper,7,24,1.0,1.0
2025-11-24,SITE_014,Partner Site 14,wipes,one_size,344,,
2025-11-24,SITE_014,Partner Site 14,pull_up,2T-3T,30,,
2025-11-24,SITE_014,Partner Site 14,pull_up,3T-4T,46,,
2025-11-24,SITE_014,Partner Site 14,pull_up,4T-5T,30,,
2025-12-01,SITE_014,Partner Site 14,diaper,N,13,1.0,1.0
2025-12-01,SITE_014,Partner Site 14,diaper,1,48,1.0,1.0
2025-12-01,SITE_014,Partner Site 14,diaper,2,87,1.0,2.0
2025-12-01,SITE_014,Partner Site 14,diaper,3,126,2.0,3.0
2025-12-01,SITE_014,Partner Site 14,diaper,4,190,3.0,4.0
2025-12-01,SITE_014,Partner Site 14,diaper,5,200,4.0,5.0
2025-12-01,SITE_014,Partner Site 14,diaper,6,71,2.0,2.0
2025-12-01,SITE_014,Partner Site 14,diaper,7,23,1.0,1.0
2025-12-01,SITE_014,Partner Site 14,wipes,one_size,435,,
2025-12-01,SITE_014,Partner Site 14,pull_up,2T-3T,77,,
2025-12-01,SITE_014,Partner Site 14,pull_up,3T-4T,101,,
2025-12-01,SITE_014,Partner Site 14,pull_up,4T-5T,73,,
2025-12-08,SITE_014,Partner Site 14,diaper,N,11,1.0,1.0
2025-12-08,SITE_014,Partner Site 14,diaper,1,48,1.0,1.0
2025-12-08,SITE_014,Partner Site 14,diaper,2,77,1.0,2.0
2025-12-08,SITE_014,Partner Site 14,diaper,3,133,2.0,3.0
2025-12-08,SITE_014,Partner Site 14,diaper,4,203,3.0,4.0
2025-12-08,SITE_014,Partner Site 14,diaper,5,200,4.0,5.0
2025-12-08,SITE_014,Partner Site 14,diaper,6,80,1.0,2.0
2025-12-08,SITE_014,Partner Site 14,diaper,7,16,1.0,1.0
2025-12-08,SITE_014,Partner Site 14,wipes,one_size,372,,
2025-12-08,SITE_014,Partner Site 14,pull_up,2T-3T,47,,
2025-12-08,SITE_014,Partner Site 14,pull_up,3T-4T,50,,
2025-12-08,SITE_014,Partner Site 14,pull_up,4T-5T,53,,
2025-12-15,SITE_014,Partner Site 14,diaper,N,18,1.0,1.0
2025-12-15,SITE_014,Partner Site 14,diaper,1,50,1.0,1.0
2025-12-15,SITE_014,Partner Site 14,diaper,2,79,2.0,2.0
2025-12-15,SITE_014,Partner Site 14,diaper,3,137,3.0,3.0
2025-12-15,SITE_014,Partner Site 14,diaper,4,214,4.0,6.0
2025-12-15,SITE_014,Partner Site 14,diaper,5,206,3.0,4.0
2025-12-15,SITE_014,Partner Site 14,diaper,6,87,2.0,2.0
2025-12-15,SITE_014,Partner Site 14,diaper,7,14,1.0,1.0
2025-12-15,SITE_014,Partner Site 14,wipes,one_size,359,,
2025-12-15,SITE_014,Partner Site 14,pull_up,2T-3T,55,,
2025-12-15,SITE_014,Partner Site 14,pull_up,3T-4T,80,,
2025-12-15,SITE_014,Partner Site 14,pull_up,4T-5T,56,,
2025-12-22,SITE_014,Partner Site 14,diaper,N,14,1.0,1.0
2025-12-22,SITE_014,Partner Site 14,diaper,1,56,1.0,1.0
2025-12-22,SITE_014,Partner Site 14,diaper,2,90,2.0,2.0
2025-12-22,SITE_014,Partner Site 14,diaper,3,156,3.0,4.0
2025-12-22,SITE_014,Partner Site 14,diaper,4,256,3.0,5.0
2025-12-22,SITE_014,Partner Site 14,diaper,5,242,3.0,4.0
2025-12-22,SITE_014,Partner Site 14,diaper,6,90,2.0,2.0
2025-12-22,SITE_014,Partner Site 14,diaper,7,29,1.0,1.0
2025-12-22,SITE_014,Partner Site 14,wipes,one_size,283,,
2025-12-22,SITE_014,Partner Site 14,pull_up,2T-3T,58,,
2025-12-22,SITE_014,Partner Site 14,pull_up,3T-4T,88,,
2025-12-22,SITE_014,Partner Site 14,pull_up,4T-5T,58,,
2025-12-29,SITE_014,Partner Site 14,diaper,N,17,1.0,1.0
2025-12-29,SITE_014,Partner Site 14,diaper,1,58,1.0,1.0
2025-12-29,SITE_014,Partner Site 14,diaper,2,68,2.0,2.0
2025-12-29,SITE_014,Partner Site 14,diaper,3,132,1.0,2.0
2025-12-29,SITE_014,Partner Site 14,diaper,4,219,4.0,5.0
2025-12-29,SITE_014,Partner Site 14,diaper,5,189,4.0,5.0
2025-12-29,SITE_014,Partner Site 14,diaper,6,82,2.0,2.0
2025-12-29,SITE_014,Partner Site 14,diaper,7,23,1.0,1.0
2025-12-29,SITE_014,Partner Site 14,wipes,one_size,400,,
2025-12-29,SITE_014,Partner Site 14,pull_up,2T-3T,44,,
2025-12-29,SITE_014,Partner Site 14,pull_up,3T-4T,47,,
2025-12-29,SITE_014,Partner Site 14,pull_up,4T-5T,53,,
2026-01-05,SITE_014,Partner Site 14,diaper,N,15,1.0,1.0
2026-01-05,SITE_014,Partner Site 14,diaper,1,51,1.0,1.0
2026-01-05,SITE_014,Partner Site 14,diaper,2,78,1.0,1.0
2026-01-05,SITE_014,Partner Site 14,diaper,3,129,2.0,3.0
2026-01-05,SITE_014,Partner Site 14,diaper,4,204,3.0,4.0
2026-01-05,SITE_014,Partner Site 14,diaper,5,201,3.0,4.0
2026-01-05,SITE_014,Partner Site 14,diaper,6,80,1.0,2.0
2026-01-05,SITE_014,Partner Site 14,diaper,7,24,1.0,1.0
2026-01-05,SITE_014,Partner Site 14,wipes,one_size,282,,
2026-01-12,SITE_014,Partner Site 14,diaper,N,15,1.0,1.0
2026-01-12,SITE_014,Partner Site 14,diaper,1,42,1.0,1.0
2026-01-12,SITE_014,Partner Site 14,diaper,2,77,2.0,2.0
2026-01-12,SITE_014,Partner Site 14,diaper,3,154,3.0,4.0
2026-01-12,SITE_014,Partner Site 14,diaper,4,206,4.0,5.0
2026-01-12,SITE_014,Partner Site 14,diaper,5,205,4.0,6.0
2026-01-12,SITE_014,Partner Site 14,diaper,6,92,1.0,2.0
2026-01-12,SITE_014,Partner Site 14,diaper,7,22,1.0,1.0
2026-01-12,SITE_014,Partner Site 14,wipes,one_size,335,,
2026-01-12,SITE_014,Partner Site 14,pull_up,2T-3T,55,,
2026-01-12,SITE_014,Partner Site 14,pull_up,3T-4T,67,,
2026-01-12,SITE_014,Partner Site 14,pull_up,4T-5T,43,,
2026-01-19,SITE_014,Partner Site 14,diaper,N,12,1.0,1.0
2026-01-19,SITE_014,Partner Site 14,diaper,1,40,1.0,1.0
2026-01-19,SITE_014,Partner Site 14,diaper,2,83,1.0,2.0
2026-01-19,SITE_014,Partner Site 14,diaper,3,122,2.0,3.0
2026-01-19,SITE_014,Partner Site 14,diaper,4,182,2.0,3.0
2026-01-19,SITE_014,Partner Site 14,diaper,5,168,3.0,4.0
2026-01-19,SITE_014,Partner Site 14,diaper,6,52,1.0,1.0
2026-01-19,SITE_014,Partner Site 14,diaper,7,19,1.0,1.0
2026-01-19,SITE_014,Partner Site 14,wipes,one_size,234,,
2026-01-19,SITE_014,Partner Site 14,pull_up,2T-3T,48,,
2026-01-19,SITE_014,Partner Site 14,pull_up,3T-4T,74,,
2026-01-19,SITE_014,Partner Site 14,pull_up,4T-5T,57,,
2026-01-26,SITE_014,Partner Site 14,diaper,N,17,1.0,1.0
2026-01-26,SITE_014,Partner Site 14,diaper,1,66,1.0,1.0
2026-01-26,SITE_014,Partner Site 14,diaper,2,77,2.0,2.0
2026-01-26,SITE_014,Partner Site 14,diaper,3,167,2.0,3.0
2026-01-26,SITE_014,Partner Site 14,diaper,4,256,4.0,5.0
2026-01-26,SITE_014,Partner Site 14,diaper,5,241,4.0,6.0
2026-01-26,SITE_014,Partner Site 14,diaper,6,99,2.0,3.0
2026-01-26,SITE_014,Partner Site 14,diaper,7,36,1.0,1.0
2026-01-26,SITE_014,Partner Site 14,wipes,one_size,274,,
2026-01-26,SITE_014,Partner Site 14,pull_up,2T-3T,34,,
2026-01-26,SITE_014,Partner Site 14,pull_up,3T-4T,62,,
2026-01-26,SITE_014,Partner Site 14,pull_up,4T-5T,50,,
2026-02-02,SITE_014,Partner Site 14,diaper,N,9,1.0,1.0
2026-02-02,SITE_014,Partner Site 14,diaper,1,48,1.0,1.0
2026-02-02,SITE_014,Partner Site 14,diaper,2,68,1.0,2.0
2026-02-02,SITE_014,Partner Site 14,diaper,3,127,2.0,3.0
2026-02-02,SITE_014,Partner Site 14,diaper,4,186,5.0,5.0
2026-02-02,SITE_014,Partner Site 14,diaper,5,184,3.0,4.0
2026-02-02,SITE_014,Partner Site 14,diaper,6,66,1.0,2.0
2026-02-02,SITE_014,Partner Site 14,diaper,7,18,1.0,1.0
2026-02-02,SITE_014,Partner Site 14,wipes,one_size,326,,
2026-02-09,SITE_014,Partner Site 14,diaper,N,15,1.0,1.0
2026-02-09,SITE_014,Partner Site 14,diaper,1,59,1.0,1.0
2026-02-09,SITE_014,Partner Site 14,diaper,2,71,2.0,2.0
2026-02-09,SITE_014,Partner Site 14,diaper,3,123,2.0,2.0
2026-02-09,SITE_014,Partner Site 14,diaper,4,186,3.0,4.0
2026-02-09,SITE_014,Partner Site 14,diaper,5,150,2.0,3.0
2026-02-09,SITE_014,Partner Site 14,diaper,6,58,1.0,1.0
2026-02-09,SITE_014,Partner Site 14,diaper,7,17,1.0,1.0
2026-02-09,SITE_014,Partner Site 14,wipes,one_size,367,,
2026-02-09,SITE_014,Partner Site 14,pull_up,2T-3T,44,,
2026-02-09,SITE_014,Partner Site 14,pull_up,3T-4T,66,,
2026-02-09,SITE_014,Partner Site 14,pull_up,4T-5T,45,,
2026-02-16,SITE_014,Partner Site 14,diaper,N,16,1.0,1.0
2026-02-16,SITE_014,Partner Site 14,diaper,1,56,1.0,1.0
2026-02-16,SITE_014,Partner Site 14,diaper,2,80,1.0,2.0
2026-02-16,SITE_014,Partner Site 14,diaper,3,153,3.0,4.0
2026-02-16,SITE_014,Partner Site 14,diaper,4,224,3.0,4.0
2026-02-16,SITE_014,Partner Site 14,diaper,5,203,4.0,6.0
2026-02-16,SITE_014,Partner Site 14,diaper,6,90,1.0,2.0
2026-02-16,SITE_014,Partner Site 14,diaper,7,22,1.0,1.0
2026-02-16,SITE_014,Partner Site 14,wipes,one_size,433,,
2026-02-23,SITE_014,Partner Site 14,diaper,N,9,1.0,1.0
2026-02-23,SITE_014,Partner Site 14,diaper,1,46,1.0,1.0
2026-02-23,SITE_014,Partner Site 14,diaper,2,101,2.0,2.0
2026-02-23,SITE_014,Partner Site 14,diaper,3,131,2.0,3.0
2026-02-23,SITE_014,Partner Site 14,diaper,4,214,3.0,4.0
2026-02-23,SITE_014,Partner Site 14,diaper,5,192,4.0,5.0
2026-02-23,SITE_014,Partner Site 14,diaper,6,92,2.0,2.0
2026-02-23,SITE_014,Partner Site 14,diaper,7,20,1.0,1.0
2026-02-23,SITE_014,Partner Site 14,wipes,one_size,406,,
2026-02-23,SITE_014,Partner Site 14,pull_up,2T-3T,63,,
2026-02-23,SITE_014,Partner Site 14,pull_up,3T-4T,96,,
2026-02-23,SITE_014,Partner Site 14,pull_up,4T-5T,75,,
2026-03-02,SITE_014,Partner Site 14,diaper,N,18,1.0,1.0
2026-03-02,SITE_014,Partner Site 14,diaper,1,50,1.0,1.0
2026-03-02,SITE_014,Partner Site 14,diaper,2,63,1.0,2.0
2026-03-02,SITE_014,Partner Site 14,diaper,3,144,3.0,3.0
2026-03-02,SITE_014,Partner Site 14,diaper,4,232,4.0,5.0
2026-03-02,SITE_014,Partner Site 14,diaper,5,197,3.0,4.0
2026-03-02,SITE_014,Partner Site 14,diaper,6,73,1.0,1.0
2026-03-02,SITE_014,Partner Site 14,diaper,7,18,1.0,1.0
2026-03-02,SITE_014,Partner Site 14,wipes,one_size,342,,
2026-03-02,SITE_014,Partner Site 14,pull_up,2T-3T,37,,
2026-03-02,SITE_014,Partner Site 14,pull_up,3T-4T,48,,
2026-03-02,SITE_014,Partner Site 14,pull_up,4T-5T,32,,
2026-03-09,SITE_014,Partner Site 14,diaper,N,21,1.0,1.0
2026-03-09,SITE_014,Partner Site 14,diaper,1,47,1.0,1.0
2026-03-09,SITE_014,Partner Site 14,diaper,2,66,1.0,2.0
2026-03-09,SITE_014,Partner Site 14,diaper,3,136,2.0,3.0
2026-03-09,SITE_014,Partner Site 14,diaper,4,198,4.0,5.0
2026-03-09,SITE_014,Partner Site 14,diaper,5,176,3.0,4.0
2026-03-09,SITE_014,Partner Site 14,diaper,6,63,1.0,1.0
2026-03-09,SITE_014,Partner Site 14,diaper,7,13,1.0,1.0
2026-03-09,SITE_014,Partner Site 14,wipes,one_size,411,,
2026-03-09,SITE_014,Partner Site 14,pull_up,2T-3T,49,,
2026-03-09,SITE_014,Partner Site 14,pull_up,3T-4T,65,,
2026-03-09,SITE_014,Partner Site 14,pull_up,4T-5T,36,,
2026-03-16,SITE_014,Partner Site 14,diaper,N,24,1.0,1.0
2026-03-16,SITE_014,Partner Site 14,diaper,1,42,1.0,1.0
2026-03-16,SITE_014,Partner Site 14,diaper,2,110,1.0,2.0
2026-03-16,SITE_014,Partner Site 14,diaper,3,159,2.0,3.0
2026-03-16,SITE_014,Partner Site 14,diaper,4,241,5.0,7.0
2026-03-16,SITE_014,Partner Site 14,diaper,5,170,3.0,3.0
2026-03-16,SITE_014,Partner Site 14,diaper,6,80,1.0,1.0
2026-03-16,SITE_014,Partner Site 14,diaper,7,27,1.0,1.0
2026-03-16,SITE_014,Partner Site 14,wipes,one_size,459,,
2026-03-16,SITE_014,Partner Site 14,pull_up,2T-3T,55,,
2026-03-16,SITE_014,Partner Site 14,pull_up,3T-4T,75,,
2026-03-16,SITE_014,Partner Site 14,pull_up,4T-5T,51,,
2026-03-23,SITE_014,Partner Site 14,diaper,N,13,1.0,1.0
2026-03-23,SITE_014,Partner Site 14,diaper,1,45,1.0,1.0
2026-03-23,SITE_014,Partner Site 14,diaper,2,92,2.0,2.0
2026-03-23,SITE_014,Partner Site 14,diaper,3,118,2.0,2.0
2026-03-23,SITE_014,Partner Site 14,diaper,4,211,3.0,5.0
2026-03-23,SITE_014,Partner Site 14,diaper,5,191,4.0,5.0
2026-03-23,SITE_014,Partner Site 14,diaper,6,72,1.0,1.0
2026-03-23,SITE_014,Partner Site 14,diaper,7,20,1.0,1.0
2026-03-23,SITE_014,Partner Site 14,wipes,one_size,369,,
2026-03-23,SITE_014,Partner Site 14,pull_up,2T-3T,56,,
2026-03-23,SITE_014,Partner Site 14,pull_up,3T-4T,74,,
2026-03-23,SITE_014,Partner Site 14,pull_up,4T-5T,49,,
2026-03-30,SITE_014,Partner Site 14,diaper,N,18,1.0,1.0
2026-03-30,SITE_014,Partner Site 14,diaper,1,47,1.0,1.0
2026-03-30,SITE_014,Partner Site 14,diaper,2,93,2.0,2.0
2026-03-30,SITE_014,Partner Site 14,diaper,3,166,3.0,5.0
2026-03-30,SITE_014,Partner Site 14,diaper,4,235,4.0,5.0
2026-03-30,SITE_014,Partner Site 14,diaper,5,209,3.0,5.0
